Experiment,Condition,Noise Rate,Missingness Type,Missing Rate,Feature Group Blanked,Model,Random Seed,Test Set,AUROC,AUPRC,Brier Score
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,LightGBM,44,Shifted Test,0.9105756474351208,0.874688443413324,0.11950118444895208
Feature Shift,Education,0.0,None,0.0,Education,Logistic Regression,44,In-domain Test,0.8351146538571708,0.7452887307477829,0.16060839565730112
Feature Shift,Education,0.0,None,0.0,Education,Logistic Regression,44,Shifted Test,0.8462598052185226,0.7644881335714458,0.1550872699524836
Feature Shift,Education,0.0,None,0.0,Education,LightGBM,44,In-domain Test,0.8952267334507057,0.849436474270606,0.1282792300357459
Feature Shift,Education,0.0,None,0.0,Education,LightGBM,44,Shifted Test,0.9052996109940944,0.8664599964047928,0.12278422621427615
Feature Shift,Disability,0.0,None,0.0,Disability,Logistic Regression,44,In-domain Test,0.8325471286248928,0.755341459898842,0.16627572331327525
Feature Shift,Disability,0.0,None,0.0,Disability,Logistic Regression,44,Shifted Test,0.8431322807671566,0.7729011697021176,0.1598597738602694
Feature Shift,Disability,0.0,None,0.0,Disability,LightGBM,44,In-domain Test,0.8927853284101228,0.8477748963862141,0.1321616357728118
Feature Shift,Disability,0.0,None,0.0,Disability,LightGBM,44,Shifted Test,0.9000228456377317,0.8596280985188478,0.12754251491713822
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,Logistic Regression,44,In-domain Test,0.8426164070280844,0.766508021988549,0.15691628805711805
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,Logistic Regression,44,Shifted Test,0.8550406164172684,0.7866615267797997,0.15104480304690698
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,LightGBM,44,In-domain Test,0.8990009828393745,0.8551606983330158,0.12618164765527265
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,LightGBM,44,Shifted Test,0.9081268634400708,0.8707501797883666,0.12102778610949641
Baseline,None,0.0,None,0.0,None,LightGBM,42,Generalization Gap (Shifted - In-domain),0.006787341299048677,0.013284318341151735,-0.00410851379808011
Baseline,None,0.0,None,0.0,None,LightGBM,43,Generalization Gap (Shifted - In-domain),0.0061505389871443494,0.012102154647084307,-0.0034180662493317887
Baseline,None,0.0,None,0.0,None,LightGBM,44,Generalization Gap (Shifted - In-domain),0.008319171608844655,0.014014627826101744,-0.004884194202439032
Baseline,None,0.0,None,0.0,None,Logistic Regression,42,Generalization Gap (Shifted - In-domain),0.010137511775442087,0.01772199639683869,-0.0054912180008913625
Baseline,None,0.0,None,0.0,None,Logistic Regression,43,Generalization Gap (Shifted - In-domain),0.011004475683423776,0.019382024959920474,-0.005344111018948439
Baseline,None,0.0,None,0.0,None,Logistic Regression,44,Generalization Gap (Shifted - In-domain),0.011351833787037635,0.017994816015472592,-0.006034450586948653
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,LightGBM,42,Generalization Gap (Shifted - In-domain),0.007149269062303509,0.013545682127995562,-0.004168670763939772
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,LightGBM,43,Generalization Gap (Shifted - In-domain),0.007190074002411007,0.01378071640700873,-0.0036814457254957245
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,LightGBM,44,Generalization Gap (Shifted - In-domain),0.009125880600696301,0.015589481455350773,-0.005153861545776239
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,Logistic Regression,42,Generalization Gap (Shifted - In-domain),0.010815091679915012,0.018769784826648372,-0.005172778749532675
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,Logistic Regression,43,Generalization Gap (Shifted - In-domain),0.011606793874267107,0.01972860390862685,-0.005132544912597181
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,Logistic Regression,44,Generalization Gap (Shifted - In-domain),0.012424209389183982,0.020153504791250776,-0.005871485010211064
Feature Shift,Disability,0.0,None,0.0,Disability,LightGBM,42,Generalization Gap (Shifted - In-domain),0.005580689974135078,0.010629696435088598,-0.0036987750257652663
Feature Shift,Disability,0.0,None,0.0,Disability,LightGBM,43,Generalization Gap (Shifted - In-domain),0.006120857805073099,0.011634147690667063,-0.0037124902963719675
Feature Shift,Disability,0.0,None,0.0,Disability,LightGBM,44,Generalization Gap (Shifted - In-domain),0.007237517227608903,0.011853202132633744,-0.004619120855673564
Feature Shift,Disability,0.0,None,0.0,Disability,Logistic Regression,42,Generalization Gap (Shifted - In-domain),0.0102551571303372,0.017663512365411527,-0.006018432322229927
Feature Shift,Disability,0.0,None,0.0,Disability,Logistic Regression,43,Generalization Gap (Shifted - In-domain),0.011513293896394439,0.019607520215237928,-0.006296254179369409
Feature Shift,Disability,0.0,None,0.0,Disability,Logistic Regression,44,Generalization Gap (Shifted - In-domain),0.010585152142263854,0.01755970980327559,-0.006415949453005859
Feature Shift,Education,0.0,None,0.0,Education,LightGBM,42,Generalization Gap (Shifted - In-domain),0.008555594306909886,0.015289613424358972,-0.004834981316458181
Feature Shift,Education,0.0,None,0.0,Education,LightGBM,43,Generalization Gap (Shifted - In-domain),0.007672178866079515,0.014564189553804563,-0.004225651708114619
Feature Shift,Education,0.0,None,0.0,Education,LightGBM,44,Generalization Gap (Shifted - In-domain),0.010072877543388703,0.017023522134186786,-0.005495003821469752
